question,answer
"What is the price of Mustard Oil in Mirzapur market of Mirzapur, Uttar Pradesh?","Commodity: Mustard Oil
Variety: Mustard Oil
State: Uttar Pradesh
District: Mirzapur
Market: Mirzapur
Arrival Date: 04/03/2019
Minimum Price: ₹9830
Maximum Price: ₹9940
Modal Price: ₹9880"
"What is the price of Onion in Mirzapur market of Mirzapur, Uttar Pradesh?","Commodity: Onion
Variety: Red
State: Uttar Pradesh
District: Mirzapur
Market: Mirzapur
Arrival Date: 04/03/2019
Minimum Price: ₹830
Maximum Price: ₹885
Modal Price: ₹860"
"What is the price of Peas(Dry) in Mirzapur market of Mirzapur, Uttar Pradesh?","Commodity: Peas(Dry)
Variety: Peas(Dry)
State: Uttar Pradesh
District: Mirzapur
Market: Mirzapur
Arrival Date: 04/03/2019
Minimum Price: ₹4845
Maximum Price: ₹4910
Modal Price: ₹4880"
"What is the price of Potato in Mirzapur market of Mirzapur, Uttar Pradesh?","Commodity: Potato
Variety: Potato
State: Uttar Pradesh
District: Mirzapur
Market: Mirzapur
Arrival Date: 04/03/2019
Minimum Price: ₹580
Maximum Price: ₹625
Modal Price: ₹600"
"What is the price of Rice in Mirzapur market of Mirzapur, Uttar Pradesh?","Commodity: Rice
Variety: Coarse
State: Uttar Pradesh
District: Mirzapur
Market: Mirzapur
Arrival Date: 04/03/2019
Minimum Price: ₹2300
Maximum Price: ₹2345
Modal Price: ₹2320"
"What is the price of Tomato in Mirzapur market of Mirzapur, Uttar Pradesh?","Commodity: Tomato
Variety: Tomato
State: Uttar Pradesh
District: Mirzapur
Market: Mirzapur
Arrival Date: 04/03/2019
Minimum Price: ₹475
Maximum Price: ₹530
Modal Price: ₹500"
"What is the price of Wheat in Mirzapur market of Mirzapur, Uttar Pradesh?","Commodity: Wheat
Variety: Dara
State: Uttar Pradesh
District: Mirzapur
Market: Mirzapur
Arrival Date: 04/03/2019
Minimum Price: ₹1925
Maximum Price: ₹1970
Modal Price: ₹1950"
"What is the price of Apple in Sambhal market of Muradabad, Uttar Pradesh?","Commodity: Apple
Variety: Delicious
State: Uttar Pradesh
District: Muradabad
Market: Sambhal
Arrival Date: 04/03/2019
Minimum Price: ₹3900
Maximum Price: ₹4260
Modal Price: ₹4130"
"What is the price of Banana - Green in Sambhal market of Muradabad, Uttar Pradesh?","Commodity: Banana - Green
Variety: Banana - Green
State: Uttar Pradesh
District: Muradabad
Market: Sambhal
Arrival Date: 04/03/2019
Minimum Price: ₹300
Maximum Price: ₹420
Modal Price: ₹360"
"What is the price of Brinjal in Sambhal market of Muradabad, Uttar Pradesh?","Commodity: Brinjal
Variety: Other
State: Uttar Pradesh
District: Muradabad
Market: Sambhal
Arrival Date: 04/03/2019
Minimum Price: ₹390
Maximum Price: ₹520
Modal Price: ₹460"
"What is the price of Cabbage in Sambhal market of Muradabad, Uttar Pradesh?","Commodity: Cabbage
Variety: Other
State: Uttar Pradesh
District: Muradabad
Market: Sambhal
Arrival Date: 04/03/2019
Minimum Price: ₹200
Maximum Price: ₹470
Modal Price: ₹260"
"What is the price of Onion in Sambhal market of Muradabad, Uttar Pradesh?","Commodity: Onion
Variety: Red
State: Uttar Pradesh
District: Muradabad
Market: Sambhal
Arrival Date: 04/03/2019
Minimum Price: ₹470
Maximum Price: ₹610
Modal Price: ₹530"
"What is the price of Paddy(Dhan)(Common) in Sambhal market of Muradabad, Uttar Pradesh?","Commodity: Paddy(Dhan)(Common)
Variety: Paddy
State: Uttar Pradesh
District: Muradabad
Market: Sambhal
Arrival Date: 04/03/2019
Minimum Price: ₹1928
Maximum Price: ₹1945
Modal Price: ₹1932"
"What is the price of Peas(Dry) in Sambhal market of Muradabad, Uttar Pradesh?","Commodity: Peas(Dry)
Variety: Other
State: Uttar Pradesh
District: Muradabad
Market: Sambhal
Arrival Date: 04/03/2019
Minimum Price: ₹360
Maximum Price: ₹560
Modal Price: ₹400"
"What is the price of Potato in Sambhal market of Muradabad, Uttar Pradesh?","Commodity: Potato
Variety: Desi
State: Uttar Pradesh
District: Muradabad
Market: Sambhal
Arrival Date: 04/03/2019
Minimum Price: ₹410
Maximum Price: ₹500
Modal Price: ₹460"
"What is the price of Tomato in Sambhal market of Muradabad, Uttar Pradesh?","Commodity: Tomato
Variety: Deshi
State: Uttar Pradesh
District: Muradabad
Market: Sambhal
Arrival Date: 04/03/2019
Minimum Price: ₹360
Maximum Price: ₹535
Modal Price: ₹450"
"What is the price of Apple in Muzzafarnagar market of Muzaffarnagar, Uttar Pradesh?","Commodity: Apple
Variety: Delicious
State: Uttar Pradesh
District: Muzaffarnagar
Market: Muzzafarnagar
Arrival Date: 04/03/2019
Minimum Price: ₹5800
Maximum Price: ₹5850
Modal Price: ₹5820"
"What is the price of Banana - Green in Muzzafarnagar market of Muzaffarnagar, Uttar Pradesh?","Commodity: Banana - Green
Variety: Banana - Green
State: Uttar Pradesh
District: Muzaffarnagar
Market: Muzzafarnagar
Arrival Date: 04/03/2019
Minimum Price: ₹1260
Maximum Price: ₹1340
Modal Price: ₹1310"
"What is the price of Barley (Jau) in Muzzafarnagar market of Muzaffarnagar, Uttar Pradesh?","Commodity: Barley (Jau)
Variety: Dara
State: Uttar Pradesh
District: Muzaffarnagar
Market: Muzzafarnagar
Arrival Date: 04/03/2019
Minimum Price: ₹1450
Maximum Price: ₹1950
Modal Price: ₹1940"
"What is the price of Bottle gourd in Muzzafarnagar market of Muzaffarnagar, Uttar Pradesh?","Commodity: Bottle gourd
Variety: Bottle Gourd
State: Uttar Pradesh
District: Muzaffarnagar
Market: Muzzafarnagar
Arrival Date: 04/03/2019
Minimum Price: ₹1250
Maximum Price: ₹1300
Modal Price: ₹1280"
"What is the price of Brinjal in Muzzafarnagar market of Muzaffarnagar, Uttar Pradesh?","Commodity: Brinjal
Variety: Brinjal
State: Uttar Pradesh
District: Muzaffarnagar
Market: Muzzafarnagar
Arrival Date: 04/03/2019
Minimum Price: ₹1000
Maximum Price: ₹1060
Modal Price: ₹1030"
"What is the price of Carrot in Muzzafarnagar market of Muzaffarnagar, Uttar Pradesh?","Commodity: Carrot
Variety: Carrot
State: Uttar Pradesh
District: Muzaffarnagar
Market: Muzzafarnagar
Arrival Date: 04/03/2019
Minimum Price: ₹600
Maximum Price: ₹660
Modal Price: ₹630"
"What is the price of Cauliflower in Muzzafarnagar market of Muzaffarnagar, Uttar Pradesh?","Commodity: Cauliflower
Variety: Cauliflower
State: Uttar Pradesh
District: Muzaffarnagar
Market: Muzzafarnagar
Arrival Date: 04/03/2019
Minimum Price: ₹650
Maximum Price: ₹720
Modal Price: ₹700"
"What is the price of Garlic in Muzzafarnagar market of Muzaffarnagar, Uttar Pradesh?","Commodity: Garlic
Variety: Garlic
State: Uttar Pradesh
District: Muzaffarnagar
Market: Muzzafarnagar
Arrival Date: 04/03/2019
Minimum Price: ₹2050
Maximum Price: ₹2100
Modal Price: ₹2090"
"What is the price of Green Chilli in Muzzafarnagar market of Muzaffarnagar, Uttar Pradesh?","Commodity: Green Chilli
Variety: Green Chilly
State: Uttar Pradesh
District: Muzaffarnagar
Market: Muzzafarnagar
Arrival Date: 04/03/2019
Minimum Price: ₹2230
Maximum Price: ₹2300
Modal Price: ₹2260"
"What is the price of Gur(Jaggery) in Muzzafarnagar market of Muzaffarnagar, Uttar Pradesh?","Commodity: Gur(Jaggery)
Variety: Yellow
State: Uttar Pradesh
District: Muzaffarnagar
Market: Muzzafarnagar
Arrival Date: 04/03/2019
Minimum Price: ₹2400
Maximum Price: ₹2600
Modal Price: ₹2510"
"What is the price of Lemon in Muzzafarnagar market of Muzaffarnagar, Uttar Pradesh?","Commodity: Lemon
Variety: Lemon
State: Uttar Pradesh
District: Muzaffarnagar
Market: Muzzafarnagar
Arrival Date: 04/03/2019
Minimum Price: ₹2620
Maximum Price: ₹2700
Modal Price: ₹2660"
"What is the price of Maize in Muzzafarnagar market of Muzaffarnagar, Uttar Pradesh?","Commodity: Maize
Variety: Yellow
State: Uttar Pradesh
District: Muzaffarnagar
Market: Muzzafarnagar
Arrival Date: 04/03/2019
Minimum Price: ₹1700
Maximum Price: ₹1950
Modal Price: ₹1930"
"What is the price of Mousambi(Sweet Lime) in Muzzafarnagar market of Muzaffarnagar, Uttar Pradesh?","Commodity: Mousambi(Sweet Lime)
Variety: Mousambi
State: Uttar Pradesh
District: Muzaffarnagar
Market: Muzzafarnagar
Arrival Date: 04/03/2019
Minimum Price: ₹2560
Maximum Price: ₹2650
Modal Price: ₹2610"
"What is the price of Mustard in Muzzafarnagar market of Muzaffarnagar, Uttar Pradesh?","Commodity: Mustard
Variety: Mustard
State: Uttar Pradesh
District: Muzaffarnagar
Market: Muzzafarnagar
Arrival Date: 04/03/2019
Minimum Price: ₹4050
Maximum Price: ₹4130
Modal Price: ₹4100"
"What is the price of Mustard Oil in Muzzafarnagar market of Muzaffarnagar, Uttar Pradesh?","Commodity: Mustard Oil
Variety: Mustard Oil
State: Uttar Pradesh
District: Muzaffarnagar
Market: Muzzafarnagar
Arrival Date: 04/03/2019
Minimum Price: ₹9230
Maximum Price: ₹9285
Modal Price: ₹9270"
"What is the price of Onion in Muzzafarnagar market of Muzaffarnagar, Uttar Pradesh?","Commodity: Onion
Variety: Red
State: Uttar Pradesh
District: Muzaffarnagar
Market: Muzzafarnagar
Arrival Date: 04/03/2019
Minimum Price: ₹830
Maximum Price: ₹920
Modal Price: ₹890"
"What is the price of Papaya in Muzzafarnagar market of Muzaffarnagar, Uttar Pradesh?","Commodity: Papaya
Variety: Papaya
State: Uttar Pradesh
District: Muzaffarnagar
Market: Muzzafarnagar
Arrival Date: 04/03/2019
Minimum Price: ₹1130
Maximum Price: ₹1200
Modal Price: ₹1170"
"What is the price of Potato in Muzzafarnagar market of Muzaffarnagar, Uttar Pradesh?","Commodity: Potato
Variety: Desi
State: Uttar Pradesh
District: Muzaffarnagar
Market: Muzzafarnagar
Arrival Date: 04/03/2019
Minimum Price: ₹600
Maximum Price: ₹650
Modal Price: ₹615"
"What is the price of Pumpkin in Muzzafarnagar market of Muzaffarnagar, Uttar Pradesh?","Commodity: Pumpkin
Variety: Pumpkin
State: Uttar Pradesh
District: Muzaffarnagar
Market: Muzzafarnagar
Arrival Date: 04/03/2019
Minimum Price: ₹750
Maximum Price: ₹830
Modal Price: ₹800"
"What is the price of Rice in Muzzafarnagar market of Muzaffarnagar, Uttar Pradesh?","Commodity: Rice
Variety: III
State: Uttar Pradesh
District: Muzaffarnagar
Market: Muzzafarnagar
Arrival Date: 04/03/2019
Minimum Price: ₹2650
Maximum Price: ₹2725
Modal Price: ₹2700"
"What is the price of Tomato in Muzzafarnagar market of Muzaffarnagar, Uttar Pradesh?","Commodity: Tomato
Variety: Tomato
State: Uttar Pradesh
District: Muzaffarnagar
Market: Muzzafarnagar
Arrival Date: 04/03/2019
Minimum Price: ₹1030
Maximum Price: ₹1100
Modal Price: ₹1070"
"What is the price of Wheat in Muzzafarnagar market of Muzaffarnagar, Uttar Pradesh?","Commodity: Wheat
Variety: Dara
State: Uttar Pradesh
District: Muzaffarnagar
Market: Muzzafarnagar
Arrival Date: 04/03/2019
Minimum Price: ₹1750
Maximum Price: ₹1980
Modal Price: ₹1965"
"What is the price of Apple in Shahpur market of Muzaffarnagar, Uttar Pradesh?","Commodity: Apple
Variety: Apple
State: Uttar Pradesh
District: Muzaffarnagar
Market: Shahpur
Arrival Date: 04/03/2019
Minimum Price: ₹0
Maximum Price: ₹0
Modal Price: ₹2600"
"What is the price of Bottle gourd in Shahpur market of Muzaffarnagar, Uttar Pradesh?","Commodity: Bottle gourd
Variety: Bottle Gourd
State: Uttar Pradesh
District: Muzaffarnagar
Market: Shahpur
Arrival Date: 04/03/2019
Minimum Price: ₹0
Maximum Price: ₹0
Modal Price: ₹420"
"What is the price of Carrot in Shahpur market of Muzaffarnagar, Uttar Pradesh?","Commodity: Carrot
Variety: Carrot
State: Uttar Pradesh
District: Muzaffarnagar
Market: Shahpur
Arrival Date: 04/03/2019
Minimum Price: ₹0
Maximum Price: ₹0
Modal Price: ₹490"
"What is the price of Green Chilli in Shahpur market of Muzaffarnagar, Uttar Pradesh?","Commodity: Green Chilli
Variety: Green Chilly
State: Uttar Pradesh
District: Muzaffarnagar
Market: Shahpur
Arrival Date: 04/03/2019
Minimum Price: ₹0
Maximum Price: ₹0
Modal Price: ₹1005"
"What is the price of Gur(Jaggery) in Shahpur market of Muzaffarnagar, Uttar Pradesh?","Commodity: Gur(Jaggery)
Variety: Yellow
State: Uttar Pradesh
District: Muzaffarnagar
Market: Shahpur
Arrival Date: 04/03/2019
Minimum Price: ₹0
Maximum Price: ₹0
Modal Price: ₹2240"
"What is the price of Onion in Shahpur market of Muzaffarnagar, Uttar Pradesh?","Commodity: Onion
Variety: Onion
State: Uttar Pradesh
District: Muzaffarnagar
Market: Shahpur
Arrival Date: 04/03/2019
Minimum Price: ₹0
Maximum Price: ₹0
Modal Price: ₹980"
"What is the price of Plum in Shahpur market of Muzaffarnagar, Uttar Pradesh?","Commodity: Plum
Variety: Plum
State: Uttar Pradesh
District: Muzaffarnagar
Market: Shahpur
Arrival Date: 04/03/2019
Minimum Price: ₹0
Maximum Price: ₹0
Modal Price: ₹570"
"What is the price of Pumpkin in Shahpur market of Muzaffarnagar, Uttar Pradesh?","Commodity: Pumpkin
Variety: Pumpkin
State: Uttar Pradesh
District: Muzaffarnagar
Market: Shahpur
Arrival Date: 04/03/2019
Minimum Price: ₹0
Maximum Price: ₹0
Modal Price: ₹400"
"What is the price of Raddish in Shahpur market of Muzaffarnagar, Uttar Pradesh?","Commodity: Raddish
Variety: Raddish
State: Uttar Pradesh
District: Muzaffarnagar
Market: Shahpur
Arrival Date: 04/03/2019
Minimum Price: ₹0
Maximum Price: ₹0
Modal Price: ₹330"
"What is the price of Rice in Shahpur market of Muzaffarnagar, Uttar Pradesh?","Commodity: Rice
Variety: Common
State: Uttar Pradesh
District: Muzaffarnagar
Market: Shahpur
Arrival Date: 04/03/2019
Minimum Price: ₹0
Maximum Price: ₹0
Modal Price: ₹3900"
"What is the price of Wheat in Shahpur market of Muzaffarnagar, Uttar Pradesh?","Commodity: Wheat
Variety: Other
State: Uttar Pradesh
District: Muzaffarnagar
Market: Shahpur
Arrival Date: 04/03/2019
Minimum Price: ₹0
Maximum Price: ₹0
Modal Price: ₹1900"
"What is the price of Ber(Zizyphus/Borehannu) in Thanabhawan market of Muzaffarnagar, Uttar Pradesh?","Commodity: Ber(Zizyphus/Borehannu)
Variety: Other
State: Uttar Pradesh
District: Muzaffarnagar
Market: Thanabhawan
Arrival Date: 04/03/2019
Minimum Price: ₹1000
Maximum Price: ₹1200
Modal Price: ₹1150"
"What is the price of Bhindi(Ladies Finger) in Thanabhawan market of Muzaffarnagar, Uttar Pradesh?","Commodity: Bhindi(Ladies Finger)
Variety: Bhindi
State: Uttar Pradesh
District: Muzaffarnagar
Market: Thanabhawan
Arrival Date: 04/03/2019
Minimum Price: ₹1000
Maximum Price: ₹1200
Modal Price: ₹1150"
"What is the price of Brinjal in Thanabhawan market of Muzaffarnagar, Uttar Pradesh?","Commodity: Brinjal
Variety: Brinjal
State: Uttar Pradesh
District: Muzaffarnagar
Market: Thanabhawan
Arrival Date: 04/03/2019
Minimum Price: ₹400
Maximum Price: ₹500
Modal Price: ₹440"
"What is the price of Carrot in Thanabhawan market of Muzaffarnagar, Uttar Pradesh?","Commodity: Carrot
Variety: Carrot
State: Uttar Pradesh
District: Muzaffarnagar
Market: Thanabhawan
Arrival Date: 04/03/2019
Minimum Price: ₹400
Maximum Price: ₹500
Modal Price: ₹440"
"What is the price of Cauliflower in Thanabhawan market of Muzaffarnagar, Uttar Pradesh?","Commodity: Cauliflower
Variety: Local
State: Uttar Pradesh
District: Muzaffarnagar
Market: Thanabhawan
Arrival Date: 04/03/2019
Minimum Price: ₹300
Maximum Price: ₹400
Modal Price: ₹340"
"What is the price of Cucumbar(Kheera) in Thanabhawan market of Muzaffarnagar, Uttar Pradesh?","Commodity: Cucumbar(Kheera)
Variety: Cucumbar
State: Uttar Pradesh
District: Muzaffarnagar
Market: Thanabhawan
Arrival Date: 04/03/2019
Minimum Price: ₹800
Maximum Price: ₹1000
Modal Price: ₹900"
"What is the price of Green Chilli in Thanabhawan market of Muzaffarnagar, Uttar Pradesh?","Commodity: Green Chilli
Variety: Green Chilly
State: Uttar Pradesh
District: Muzaffarnagar
Market: Thanabhawan
Arrival Date: 04/03/2019
Minimum Price: ₹1000
Maximum Price: ₹1200
Modal Price: ₹1100"
"What is the price of Green Peas in Thanabhawan market of Muzaffarnagar, Uttar Pradesh?","Commodity: Green Peas
Variety: Green Peas
State: Uttar Pradesh
District: Muzaffarnagar
Market: Thanabhawan
Arrival Date: 04/03/2019
Minimum Price: ₹1000
Maximum Price: ₹1200
Modal Price: ₹1100"
"What is the price of Lemon in Thanabhawan market of Muzaffarnagar, Uttar Pradesh?","Commodity: Lemon
Variety: Lemon
State: Uttar Pradesh
District: Muzaffarnagar
Market: Thanabhawan
Arrival Date: 04/03/2019
Minimum Price: ₹3000
Maximum Price: ₹3200
Modal Price: ₹3100"
"What is the price of Onion in Thanabhawan market of Muzaffarnagar, Uttar Pradesh?","Commodity: Onion
Variety: Red
State: Uttar Pradesh
District: Muzaffarnagar
Market: Thanabhawan
Arrival Date: 04/03/2019
Minimum Price: ₹1000
Maximum Price: ₹1200
Modal Price: ₹1100"
"What is the price of Papaya in Thanabhawan market of Muzaffarnagar, Uttar Pradesh?","Commodity: Papaya
Variety: Papaya
State: Uttar Pradesh
District: Muzaffarnagar
Market: Thanabhawan
Arrival Date: 04/03/2019
Minimum Price: ₹800
Maximum Price: ₹1000
Modal Price: ₹900"
"What is the price of Potato in Thanabhawan market of Muzaffarnagar, Uttar Pradesh?","Commodity: Potato
Variety: Local
State: Uttar Pradesh
District: Muzaffarnagar
Market: Thanabhawan
Arrival Date: 04/03/2019
Minimum Price: ₹400
Maximum Price: ₹500
Modal Price: ₹440"
"What is the price of Pumpkin in Thanabhawan market of Muzaffarnagar, Uttar Pradesh?","Commodity: Pumpkin
Variety: Pumpkin
State: Uttar Pradesh
District: Muzaffarnagar
Market: Thanabhawan
Arrival Date: 04/03/2019
Minimum Price: ₹400
Maximum Price: ₹500
Modal Price: ₹470"
"What is the price of Raddish in Thanabhawan market of Muzaffarnagar, Uttar Pradesh?","Commodity: Raddish
Variety: Raddish
State: Uttar Pradesh
District: Muzaffarnagar
Market: Thanabhawan
Arrival Date: 04/03/2019
Minimum Price: ₹250
Maximum Price: ₹300
Modal Price: ₹260"
"What is the price of Tomato in Thanabhawan market of Muzaffarnagar, Uttar Pradesh?","Commodity: Tomato
Variety: Local
State: Uttar Pradesh
District: Muzaffarnagar
Market: Thanabhawan
Arrival Date: 04/03/2019
Minimum Price: ₹800
Maximum Price: ₹1000
Modal Price: ₹900"
"What is the price of Wood in Thanabhawan market of Muzaffarnagar, Uttar Pradesh?","Commodity: Wood
Variety: Other
State: Uttar Pradesh
District: Muzaffarnagar
Market: Thanabhawan
Arrival Date: 04/03/2019
Minimum Price: ₹250
Maximum Price: ₹300
Modal Price: ₹295"
"What is the price of Paddy(Dhan)(Common) in Lalganj market of Raebarelli, Uttar Pradesh?","Commodity: Paddy(Dhan)(Common)
Variety: Common
State: Uttar Pradesh
District: Raebarelli
Market: Lalganj
Arrival Date: 04/03/2019
Minimum Price: ₹1750
Maximum Price: ₹1750
Modal Price: ₹1750"
"What is the price of Potato in Lalganj market of Raebarelli, Uttar Pradesh?","Commodity: Potato
Variety: Desi
State: Uttar Pradesh
District: Raebarelli
Market: Lalganj
Arrival Date: 04/03/2019
Minimum Price: ₹450
Maximum Price: ₹550
Modal Price: ₹500"
"What is the price of Mustard in Milak market of Rampur, Uttar Pradesh?","Commodity: Mustard
Variety: Mustard
State: Uttar Pradesh
District: Rampur
Market: Milak
Arrival Date: 04/03/2019
Minimum Price: ₹3300
Maximum Price: ₹3400
Modal Price: ₹3350"
"What is the price of Potato in Milak market of Rampur, Uttar Pradesh?","Commodity: Potato
Variety: Desi
State: Uttar Pradesh
District: Rampur
Market: Milak
Arrival Date: 04/03/2019
Minimum Price: ₹480
Maximum Price: ₹510
Modal Price: ₹495"
"What is the price of Wheat in Milak market of Rampur, Uttar Pradesh?","Commodity: Wheat
Variety: Other
State: Uttar Pradesh
District: Rampur
Market: Milak
Arrival Date: 04/03/2019
Minimum Price: ₹1900
Maximum Price: ₹1910
Modal Price: ₹1905"
"What is the price of Apple in Chutmalpur market of Saharanpur, Uttar Pradesh?","Commodity: Apple
Variety: Apple
State: Uttar Pradesh
District: Saharanpur
Market: Chutmalpur
Arrival Date: 04/03/2019
Minimum Price: ₹3850
Maximum Price: ₹4100
Modal Price: ₹3950"
"What is the price of Banana in Chutmalpur market of Saharanpur, Uttar Pradesh?","Commodity: Banana
Variety: Banana - Ripe
State: Uttar Pradesh
District: Saharanpur
Market: Chutmalpur
Arrival Date: 04/03/2019
Minimum Price: ₹1150
Maximum Price: ₹1250
Modal Price: ₹1200"
"What is the price of Cabbage in Chutmalpur market of Saharanpur, Uttar Pradesh?","Commodity: Cabbage
Variety: Cabbage
State: Uttar Pradesh
District: Saharanpur
Market: Chutmalpur
Arrival Date: 04/03/2019
Minimum Price: ₹480
Maximum Price: ₹600
Modal Price: ₹520"
"What is the price of Carrot in Chutmalpur market of Saharanpur, Uttar Pradesh?","Commodity: Carrot
Variety: Carrot
State: Uttar Pradesh
District: Saharanpur
Market: Chutmalpur
Arrival Date: 04/03/2019
Minimum Price: ₹450
Maximum Price: ₹600
Modal Price: ₹500"
"What is the price of Ginger(Green) in Chutmalpur market of Saharanpur, Uttar Pradesh?","Commodity: Ginger(Green)
Variety: Green Ginger
State: Uttar Pradesh
District: Saharanpur
Market: Chutmalpur
Arrival Date: 04/03/2019
Minimum Price: ₹3700
Maximum Price: ₹3900
Modal Price: ₹3800"
"What is the price of Green Chilli in Chutmalpur market of Saharanpur, Uttar Pradesh?","Commodity: Green Chilli
Variety: Green Chilly
State: Uttar Pradesh
District: Saharanpur
Market: Chutmalpur
Arrival Date: 04/03/2019
Minimum Price: ₹2150
Maximum Price: ₹2350
Modal Price: ₹2250"
"What is the price of Onion in Chutmalpur market of Saharanpur, Uttar Pradesh?","Commodity: Onion
Variety: Onion
State: Uttar Pradesh
District: Saharanpur
Market: Chutmalpur
Arrival Date: 04/03/2019
Minimum Price: ₹920
Maximum Price: ₹1130
Modal Price: ₹1050"
"What is the price of Peas cod in Chutmalpur market of Saharanpur, Uttar Pradesh?","Commodity: Peas cod
Variety: Peas cod
State: Uttar Pradesh
District: Saharanpur
Market: Chutmalpur
Arrival Date: 04/03/2019
Minimum Price: ₹820
Maximum Price: ₹980
Modal Price: ₹900"
"What is the price of Potato in Chutmalpur market of Saharanpur, Uttar Pradesh?","Commodity: Potato
Variety: Potato
State: Uttar Pradesh
District: Saharanpur
Market: Chutmalpur
Arrival Date: 04/03/2019
Minimum Price: ₹480
Maximum Price: ₹620
Modal Price: ₹560"
"What is the price of Raddish in Chutmalpur market of Saharanpur, Uttar Pradesh?","Commodity: Raddish
Variety: Raddish
State: Uttar Pradesh
District: Saharanpur
Market: Chutmalpur
Arrival Date: 04/03/2019
Minimum Price: ₹360
Maximum Price: ₹480
Modal Price: ₹420"
"What is the price of Tomato in Chutmalpur market of Saharanpur, Uttar Pradesh?","Commodity: Tomato
Variety: Tomato
State: Uttar Pradesh
District: Saharanpur
Market: Chutmalpur
Arrival Date: 04/03/2019
Minimum Price: ₹980
Maximum Price: ₹1260
Modal Price: ₹1120"
"What is the price of Bottle gourd in Devband market of Saharanpur, Uttar Pradesh?","Commodity: Bottle gourd
Variety: Bottle Gourd
State: Uttar Pradesh
District: Saharanpur
Market: Devband
Arrival Date: 04/03/2019
Minimum Price: ₹500
Maximum Price: ₹650
Modal Price: ₹600"
"What is the price of Brinjal in Devband market of Saharanpur, Uttar Pradesh?","Commodity: Brinjal
Variety: Arkasheela Mattigulla
State: Uttar Pradesh
District: Saharanpur
Market: Devband
Arrival Date: 04/03/2019
Minimum Price: ₹450
Maximum Price: ₹540
Modal Price: ₹500"
"What is the price of Carrot in Devband market of Saharanpur, Uttar Pradesh?","Commodity: Carrot
Variety: Carrot
State: Uttar Pradesh
District: Saharanpur
Market: Devband
Arrival Date: 04/03/2019
Minimum Price: ₹300
Maximum Price: ₹450
Modal Price: ₹360"
"What is the price of Cauliflower in Devband market of Saharanpur, Uttar Pradesh?","Commodity: Cauliflower
Variety: African Sarson
State: Uttar Pradesh
District: Saharanpur
Market: Devband
Arrival Date: 04/03/2019
Minimum Price: ₹200
Maximum Price: ₹300
Modal Price: ₹250"
"What is the price of Cucumbar(Kheera) in Devband market of Saharanpur, Uttar Pradesh?","Commodity: Cucumbar(Kheera)
Variety: Cucumbar
State: Uttar Pradesh
District: Saharanpur
Market: Devband
Arrival Date: 04/03/2019
Minimum Price: ₹600
Maximum Price: ₹750
Modal Price: ₹700"
"What is the price of Ginger(Green) in Devband market of Saharanpur, Uttar Pradesh?","Commodity: Ginger(Green)
Variety: Green Ginger
State: Uttar Pradesh
District: Saharanpur
Market: Devband
Arrival Date: 04/03/2019
Minimum Price: ₹3100
Maximum Price: ₹3300
Modal Price: ₹3200"
"What is the price of Green Chilli in Devband market of Saharanpur, Uttar Pradesh?","Commodity: Green Chilli
Variety: Green Chilly
State: Uttar Pradesh
District: Saharanpur
Market: Devband
Arrival Date: 04/03/2019
Minimum Price: ₹1200
Maximum Price: ₹1350
Modal Price: ₹1300"
"What is the price of Onion in Devband market of Saharanpur, Uttar Pradesh?","Commodity: Onion
Variety: Red
State: Uttar Pradesh
District: Saharanpur
Market: Devband
Arrival Date: 04/03/2019
Minimum Price: ₹450
Maximum Price: ₹600
Modal Price: ₹500"
"What is the price of Papaya (Raw) in Devband market of Saharanpur, Uttar Pradesh?","Commodity: Papaya (Raw)
Variety: Other
State: Uttar Pradesh
District: Saharanpur
Market: Devband
Arrival Date: 04/03/2019
Minimum Price: ₹600
Maximum Price: ₹800
Modal Price: ₹700"
"What is the price of Potato in Devband market of Saharanpur, Uttar Pradesh?","Commodity: Potato
Variety: Desi
State: Uttar Pradesh
District: Saharanpur
Market: Devband
Arrival Date: 04/03/2019
Minimum Price: ₹250
Maximum Price: ₹300
Modal Price: ₹280"
"What is the price of Tomato in Devband market of Saharanpur, Uttar Pradesh?","Commodity: Tomato
Variety: Deshi
State: Uttar Pradesh
District: Saharanpur
Market: Devband
Arrival Date: 04/03/2019
Minimum Price: ₹450
Maximum Price: ₹550
Modal Price: ₹500"
"What is the price of Apple in Gangoh market of Saharanpur, Uttar Pradesh?","Commodity: Apple
Variety: Kasmir/Shimla - II
State: Uttar Pradesh
District: Saharanpur
Market: Gangoh
Arrival Date: 04/03/2019
Minimum Price: ₹6445
Maximum Price: ₹6500
Modal Price: ₹6475"
"What is the price of Banana in Gangoh market of Saharanpur, Uttar Pradesh?","Commodity: Banana
Variety: Medium
State: Uttar Pradesh
District: Saharanpur
Market: Gangoh
Arrival Date: 04/03/2019
Minimum Price: ₹1140
Maximum Price: ₹1180
Modal Price: ₹1165"
"What is the price of Brinjal in Gangoh market of Saharanpur, Uttar Pradesh?","Commodity: Brinjal
Variety: Round/Long
State: Uttar Pradesh
District: Saharanpur
Market: Gangoh
Arrival Date: 04/03/2019
Minimum Price: ₹645
Maximum Price: ₹670
Modal Price: ₹660"
"What is the price of Cabbage in Gangoh market of Saharanpur, Uttar Pradesh?","Commodity: Cabbage
Variety: Cabbage
State: Uttar Pradesh
District: Saharanpur
Market: Gangoh
Arrival Date: 04/03/2019
Minimum Price: ₹435
Maximum Price: ₹465
Modal Price: ₹450"
