question,answer
Give agriculture information,"farm_id: FARM0322
region: East Africa
crop_type: Rice
soil_moisture_%: 37.63
soil_pH: 6.78
temperature_C: 27.23
rainfall_mm: 92.48
humidity_%: 88.51
sunlight_hours: 9.13
irrigation_type: Drip
fertilizer_type: Inorganic
pesticide_usage_ml: 43.56
sowing_date: 2024-02-28
harvest_date: 2024-06-10
total_days: 103
yield_kg_per_hectare: 4366.32
sensor_id: SENS0322
timestamp: 2024-04-27
latitude: 16.979272
longitude: 84.600355
NDVI_index: 0.74
crop_disease_status: Mild
source_file: Smart_Farming_Crop_Yield_2024.csv
"
Give agriculture information,"farm_id: FARM0323
region: South India
crop_type: Maize
soil_moisture_%: 25.2
soil_pH: 5.94
temperature_C: 33.55
rainfall_mm: 286.56
humidity_%: 85.69
sunlight_hours: 9.39
irrigation_type: nan
fertilizer_type: Organic
pesticide_usage_ml: 6.8
sowing_date: 2024-02-24
harvest_date: 2024-07-12
total_days: 139
yield_kg_per_hectare: 4016.87
sensor_id: SENS0323
timestamp: 2024-06-11
latitude: 23.278043
longitude: 79.585387
NDVI_index: 0.78
crop_disease_status: nan
source_file: Smart_Farming_Crop_Yield_2024.csv
"
Give agriculture information,"farm_id: FARM0324
region: South USA
crop_type: Cotton
soil_moisture_%: 18.42
soil_pH: 6.62
temperature_C: 15.25
rainfall_mm: 232.95
humidity_%: 87.5
sunlight_hours: 4.8
irrigation_type: Manual
fertilizer_type: Organic
pesticide_usage_ml: 34.14
sowing_date: 2024-01-01
harvest_date: 2024-04-30
total_days: 120
yield_kg_per_hectare: 4676.14
sensor_id: SENS0324
timestamp: 2024-01-21
latitude: 27.582612
longitude: 87.158442
NDVI_index: 0.75
crop_disease_status: nan
source_file: Smart_Farming_Crop_Yield_2024.csv
"
Give agriculture information,"farm_id: FARM0325
region: South USA
crop_type: Cotton
soil_moisture_%: 37.01
soil_pH: 7.25
temperature_C: 23.11
rainfall_mm: 247.46
humidity_%: 58.52
sunlight_hours: 6.79
irrigation_type: Drip
fertilizer_type: Mixed
pesticide_usage_ml: 8.18
sowing_date: 2024-03-11
harvest_date: 2024-07-12
total_days: 123
yield_kg_per_hectare: 2130.86
sensor_id: SENS0325
timestamp: 2024-05-04
latitude: 28.8222
longitude: 83.9611
NDVI_index: 0.67
crop_disease_status: Mild
source_file: Smart_Farming_Crop_Yield_2024.csv
"
Give agriculture information,"farm_id: FARM0326
region: North India
crop_type: Soybean
soil_moisture_%: 40.83
soil_pH: 6.97
temperature_C: 16.1
rainfall_mm: 286.33
humidity_%: 73.73
sunlight_hours: 9.33
irrigation_type: Drip
fertilizer_type: Inorganic
pesticide_usage_ml: 21.45
sowing_date: 2024-03-02
harvest_date: 2024-06-23
total_days: 113
yield_kg_per_hectare: 3465.73
sensor_id: SENS0326
timestamp: 2024-05-23
latitude: 23.969761
longitude: 71.340118
NDVI_index: 0.73
crop_disease_status: Mild
source_file: Smart_Farming_Crop_Yield_2024.csv
"
Give agriculture information,"farm_id: FARM0327
region: South India
crop_type: Maize
soil_moisture_%: 18.35
soil_pH: 5.73
temperature_C: 24.57
rainfall_mm: 284.79
humidity_%: 69.01
sunlight_hours: 9.75
irrigation_type: Sprinkler
fertilizer_type: Mixed
pesticide_usage_ml: 39.24
sowing_date: 2024-02-12
harvest_date: 2024-07-08
total_days: 147
yield_kg_per_hectare: 3069.43
sensor_id: SENS0327
timestamp: 2024-05-30
latitude: 16.928633
longitude: 71.267384
NDVI_index: 0.51
crop_disease_status: Severe
source_file: Smart_Farming_Crop_Yield_2024.csv
"
Give agriculture information,"farm_id: FARM0328
region: East Africa
crop_type: Soybean
soil_moisture_%: 39.03
soil_pH: 6.44
temperature_C: 25.64
rainfall_mm: 256.34
humidity_%: 84.97
sunlight_hours: 6.71
irrigation_type: Manual
fertilizer_type: Mixed
pesticide_usage_ml: 47.54
sowing_date: 2024-01-07
harvest_date: 2024-06-02
total_days: 147
yield_kg_per_hectare: 5535.92
sensor_id: SENS0328
timestamp: 2024-01-29
latitude: 12.00426
longitude: 87.958917
NDVI_index: 0.47
crop_disease_status: nan
source_file: Smart_Farming_Crop_Yield_2024.csv
"
Give agriculture information,"farm_id: FARM0329
region: North India
crop_type: Rice
soil_moisture_%: 19.66
soil_pH: 6.89
temperature_C: 24.93
rainfall_mm: 268.75
humidity_%: 66.03
sunlight_hours: 7.76
irrigation_type: Manual
fertilizer_type: Inorganic
pesticide_usage_ml: 48.63
sowing_date: 2024-03-05
harvest_date: 2024-07-03
total_days: 120
yield_kg_per_hectare: 3386.8
sensor_id: SENS0329
timestamp: 2024-04-30
latitude: 28.442731
longitude: 70.429646
NDVI_index: 0.41
crop_disease_status: nan
source_file: Smart_Farming_Crop_Yield_2024.csv
"
Give agriculture information,"farm_id: FARM0330
region: South India
crop_type: Soybean
soil_moisture_%: 32.56
soil_pH: 6.32
temperature_C: 21.86
rainfall_mm: 211.51
humidity_%: 56.32
sunlight_hours: 7.56
irrigation_type: nan
fertilizer_type: Inorganic
pesticide_usage_ml: 18.68
sowing_date: 2024-01-26
harvest_date: 2024-05-14
total_days: 109
yield_kg_per_hectare: 2686.95
sensor_id: SENS0330
timestamp: 2024-02-28
latitude: 15.669548
longitude: 77.438046
NDVI_index: 0.47
crop_disease_status: nan
source_file: Smart_Farming_Crop_Yield_2024.csv
"
Give agriculture information,"farm_id: FARM0331
region: South India
crop_type: Maize
soil_moisture_%: 19.95
soil_pH: 7.41
temperature_C: 27.37
rainfall_mm: 90.2
humidity_%: 66.77
sunlight_hours: 5.09
irrigation_type: Sprinkler
fertilizer_type: Mixed
pesticide_usage_ml: 36.18
sowing_date: 2024-03-26
harvest_date: 2024-07-03
total_days: 99
yield_kg_per_hectare: 2645.02
sensor_id: SENS0331
timestamp: 2024-04-09
latitude: 11.028786
longitude: 76.332517
NDVI_index: 0.38
crop_disease_status: Moderate
source_file: Smart_Farming_Crop_Yield_2024.csv
"
Give agriculture information,"farm_id: FARM0332
region: Central USA
crop_type: Rice
soil_moisture_%: 17.18
soil_pH: 6.91
temperature_C: 28.31
rainfall_mm: 294.51
humidity_%: 47.4
sunlight_hours: 6.69
irrigation_type: Sprinkler
fertilizer_type: Mixed
pesticide_usage_ml: 18.57
sowing_date: 2024-01-13
harvest_date: 2024-06-10
total_days: 149
yield_kg_per_hectare: 3997.67
sensor_id: SENS0332
timestamp: 2024-02-19
latitude: 33.694726
longitude: 88.556226
NDVI_index: 0.39
crop_disease_status: Moderate
source_file: Smart_Farming_Crop_Yield_2024.csv
"
Give agriculture information,"farm_id: FARM0333
region: Central USA
crop_type: Cotton
soil_moisture_%: 41.36
soil_pH: 7.44
temperature_C: 30.08
rainfall_mm: 298.52
humidity_%: 73.34
sunlight_hours: 8.8
irrigation_type: nan
fertilizer_type: Inorganic
pesticide_usage_ml: 36.01
sowing_date: 2024-03-16
harvest_date: 2024-08-10
total_days: 147
yield_kg_per_hectare: 2160.32
sensor_id: SENS0333
timestamp: 2024-08-04
latitude: 12.921902
longitude: 70.495912
NDVI_index: 0.67
crop_disease_status: Mild
source_file: Smart_Farming_Crop_Yield_2024.csv
"
Give agriculture information,"farm_id: FARM0334
region: South USA
crop_type: Maize
soil_moisture_%: 13.24
soil_pH: 5.61
temperature_C: 27.83
rainfall_mm: 195.86
humidity_%: 51.11
sunlight_hours: 9.61
irrigation_type: Manual
fertilizer_type: Organic
pesticide_usage_ml: 6.01
sowing_date: 2024-03-28
harvest_date: 2024-07-24
total_days: 118
yield_kg_per_hectare: 4708.25
sensor_id: SENS0334
timestamp: 2024-04-08
latitude: 34.395988
longitude: 77.888472
NDVI_index: 0.59
crop_disease_status: nan
source_file: Smart_Farming_Crop_Yield_2024.csv
"
Give agriculture information,"farm_id: FARM0335
region: Central USA
crop_type: Cotton
soil_moisture_%: 15.18
soil_pH: 7.21
temperature_C: 22.39
rainfall_mm: 143.21
humidity_%: 54.23
sunlight_hours: 6.11
irrigation_type: nan
fertilizer_type: Mixed
pesticide_usage_ml: 8.94
sowing_date: 2024-03-15
harvest_date: 2024-07-30
total_days: 137
yield_kg_per_hectare: 5970.39
sensor_id: SENS0335
timestamp: 2024-07-06
latitude: 17.21585
longitude: 86.113456
NDVI_index: 0.88
crop_disease_status: Severe
source_file: Smart_Farming_Crop_Yield_2024.csv
"
Give agriculture information,"farm_id: FARM0336
region: South USA
crop_type: Rice
soil_moisture_%: 39.24
soil_pH: 6.7
temperature_C: 17.87
rainfall_mm: 125.81
humidity_%: 89.42
sunlight_hours: 7.15
irrigation_type: Manual
fertilizer_type: Organic
pesticide_usage_ml: 46.99
sowing_date: 2024-03-25
harvest_date: 2024-07-17
total_days: 114
yield_kg_per_hectare: 2353.79
sensor_id: SENS0336
timestamp: 2024-05-16
latitude: 25.97015
longitude: 75.466577
NDVI_index: 0.4
crop_disease_status: Severe
source_file: Smart_Farming_Crop_Yield_2024.csv
"
Give agriculture information,"farm_id: FARM0337
region: East Africa
crop_type: Rice
soil_moisture_%: 16.97
soil_pH: 7.16
temperature_C: 20.79
rainfall_mm: 172.65
humidity_%: 81.14
sunlight_hours: 5.81
irrigation_type: Manual
fertilizer_type: Inorganic
pesticide_usage_ml: 30.17
sowing_date: 2024-02-08
harvest_date: 2024-05-09
total_days: 91
yield_kg_per_hectare: 5164.88
sensor_id: SENS0337
timestamp: 2024-02-27
latitude: 16.566926
longitude: 89.120532
NDVI_index: 0.8
crop_disease_status: Severe
source_file: Smart_Farming_Crop_Yield_2024.csv
"
Give agriculture information,"farm_id: FARM0338
region: North India
crop_type: Maize
soil_moisture_%: 24.6
soil_pH: 6.48
temperature_C: 28.76
rainfall_mm: 111.19
humidity_%: 45.97
sunlight_hours: 5.66
irrigation_type: Drip
fertilizer_type: Mixed
pesticide_usage_ml: 38.55
sowing_date: 2024-03-16
harvest_date: 2024-07-20
total_days: 126
yield_kg_per_hectare: 3744.27
sensor_id: SENS0338
timestamp: 2024-04-18
latitude: 25.699901
longitude: 79.520814
NDVI_index: 0.72
crop_disease_status: nan
source_file: Smart_Farming_Crop_Yield_2024.csv
"
Give agriculture information,"farm_id: FARM0339
region: Central USA
crop_type: Soybean
soil_moisture_%: 35.65
soil_pH: 5.54
temperature_C: 20.19
rainfall_mm: 195.41
humidity_%: 47.31
sunlight_hours: 6.77
irrigation_type: Sprinkler
fertilizer_type: Inorganic
pesticide_usage_ml: 12.35
sowing_date: 2024-02-12
harvest_date: 2024-06-07
total_days: 116
yield_kg_per_hectare: 4544.99
sensor_id: SENS0339
timestamp: 2024-03-28
latitude: 11.217873
longitude: 75.833282
NDVI_index: 0.68
crop_disease_status: nan
source_file: Smart_Farming_Crop_Yield_2024.csv
"
Give agriculture information,"farm_id: FARM0340
region: East Africa
crop_type: Rice
soil_moisture_%: 36.83
soil_pH: 5.87
temperature_C: 16.89
rainfall_mm: 238.16
humidity_%: 67.19
sunlight_hours: 9.23
irrigation_type: Manual
fertilizer_type: Inorganic
pesticide_usage_ml: 35.84
sowing_date: 2024-03-12
harvest_date: 2024-06-16
total_days: 96
yield_kg_per_hectare: 4137.68
sensor_id: SENS0340
timestamp: 2024-04-26
latitude: 30.58287
longitude: 70.257953
NDVI_index: 0.61
crop_disease_status: Moderate
source_file: Smart_Farming_Crop_Yield_2024.csv
"
Give agriculture information,"farm_id: FARM0341
region: South USA
crop_type: Cotton
soil_moisture_%: 21.91
soil_pH: 7.32
temperature_C: 17.05
rainfall_mm: 88.64
humidity_%: 51.06
sunlight_hours: 5.13
irrigation_type: Drip
fertilizer_type: Inorganic
pesticide_usage_ml: 25.72
sowing_date: 2024-01-04
harvest_date: 2024-05-25
total_days: 142
yield_kg_per_hectare: 2524.93
sensor_id: SENS0341
timestamp: 2024-01-08
latitude: 21.987956
longitude: 76.231469
NDVI_index: 0.52
crop_disease_status: Severe
source_file: Smart_Farming_Crop_Yield_2024.csv
"
Give agriculture information,"farm_id: FARM0342
region: East Africa
crop_type: Soybean
soil_moisture_%: 36.73
soil_pH: 6.18
temperature_C: 29.2
rainfall_mm: 57.19
humidity_%: 80.73
sunlight_hours: 5.33
irrigation_type: Sprinkler
fertilizer_type: Mixed
pesticide_usage_ml: 15.2
sowing_date: 2024-01-07
harvest_date: 2024-04-14
total_days: 98
yield_kg_per_hectare: 5924.44
sensor_id: SENS0342
timestamp: 2024-03-01
latitude: 27.270453
longitude: 85.680594
NDVI_index: 0.35
crop_disease_status: Severe
source_file: Smart_Farming_Crop_Yield_2024.csv
"
Give agriculture information,"farm_id: FARM0343
region: South USA
crop_type: Wheat
soil_moisture_%: 16.87
soil_pH: 5.57
temperature_C: 28.2
rainfall_mm: 198.29
humidity_%: 63.45
sunlight_hours: 9.45
irrigation_type: Drip
fertilizer_type: Organic
pesticide_usage_ml: 18.57
sowing_date: 2024-01-25
harvest_date: 2024-04-30
total_days: 96
yield_kg_per_hectare: 5129.48
sensor_id: SENS0343
timestamp: 2024-04-11
latitude: 15.13503
longitude: 88.023497
NDVI_index: 0.41
crop_disease_status: Moderate
source_file: Smart_Farming_Crop_Yield_2024.csv
"
Give agriculture information,"farm_id: FARM0344
region: North India
crop_type: Wheat
soil_moisture_%: 15.09
soil_pH: 6.99
temperature_C: 20.55
rainfall_mm: 194.94
humidity_%: 57.61
sunlight_hours: 9.13
irrigation_type: Sprinkler
fertilizer_type: Mixed
pesticide_usage_ml: 30.66
sowing_date: 2024-01-27
harvest_date: 2024-06-02
total_days: 127
yield_kg_per_hectare: 5052.98
sensor_id: SENS0344
timestamp: 2024-03-22
latitude: 27.895291
longitude: 89.285276
NDVI_index: 0.4
crop_disease_status: nan
source_file: Smart_Farming_Crop_Yield_2024.csv
"
Give agriculture information,"farm_id: FARM0345
region: North India
crop_type: Rice
soil_moisture_%: 42.22
soil_pH: 7.2
temperature_C: 24.49
rainfall_mm: 224.53
humidity_%: 49.26
sunlight_hours: 8.04
irrigation_type: Drip
fertilizer_type: Organic
pesticide_usage_ml: 42.56
sowing_date: 2024-02-14
harvest_date: 2024-05-27
total_days: 103
yield_kg_per_hectare: 4057.0
sensor_id: SENS0345
timestamp: 2024-04-06
latitude: 12.821137
longitude: 89.692255
NDVI_index: 0.37
crop_disease_status: nan
source_file: Smart_Farming_Crop_Yield_2024.csv
"
Give agriculture information,"farm_id: FARM0346
region: East Africa
crop_type: Rice
soil_moisture_%: 27.35
soil_pH: 6.22
temperature_C: 20.77
rainfall_mm: 230.53
humidity_%: 44.11
sunlight_hours: 6.96
irrigation_type: nan
fertilizer_type: Inorganic
pesticide_usage_ml: 25.56
sowing_date: 2024-03-10
harvest_date: 2024-07-21
total_days: 133
yield_kg_per_hectare: 5904.72
sensor_id: SENS0346
timestamp: 2024-07-01
latitude: 15.646836
longitude: 78.145644
NDVI_index: 0.89
crop_disease_status: Severe
source_file: Smart_Farming_Crop_Yield_2024.csv
"
Give agriculture information,"farm_id: FARM0347
region: South India
crop_type: Wheat
soil_moisture_%: 41.32
soil_pH: 7.1
temperature_C: 33.78
rainfall_mm: 141.86
humidity_%: 40.64
sunlight_hours: 8.04
irrigation_type: Drip
fertilizer_type: Inorganic
pesticide_usage_ml: 24.71
sowing_date: 2024-03-22
harvest_date: 2024-06-25
total_days: 95
yield_kg_per_hectare: 2476.87
sensor_id: SENS0347
timestamp: 2024-05-11
latitude: 20.015607
longitude: 81.811145
NDVI_index: 0.36
crop_disease_status: Mild
source_file: Smart_Farming_Crop_Yield_2024.csv
"
Give agriculture information,"farm_id: FARM0348
region: North India
crop_type: Maize
soil_moisture_%: 44.13
soil_pH: 6.18
temperature_C: 26.9
rainfall_mm: 297.67
humidity_%: 46.14
sunlight_hours: 9.03
irrigation_type: nan
fertilizer_type: Inorganic
pesticide_usage_ml: 39.42
sowing_date: 2024-03-19
harvest_date: 2024-07-04
total_days: 107
yield_kg_per_hectare: 5025.21
sensor_id: SENS0348
timestamp: 2024-06-29
latitude: 26.095779
longitude: 78.004711
NDVI_index: 0.59
crop_disease_status: Severe
source_file: Smart_Farming_Crop_Yield_2024.csv
"
Give agriculture information,"farm_id: FARM0349
region: South USA
crop_type: Soybean
soil_moisture_%: 19.76
soil_pH: 7.04
temperature_C: 17.16
rainfall_mm: 112.67
humidity_%: 64.86
sunlight_hours: 7.77
irrigation_type: Sprinkler
fertilizer_type: Organic
pesticide_usage_ml: 9.48
sowing_date: 2024-01-27
harvest_date: 2024-04-30
total_days: 94
yield_kg_per_hectare: 3992.54
sensor_id: SENS0349
timestamp: 2024-01-30
latitude: 34.301814
longitude: 77.65266
NDVI_index: 0.71
crop_disease_status: Mild
source_file: Smart_Farming_Crop_Yield_2024.csv
"
Give agriculture information,"farm_id: FARM0350
region: Central USA
crop_type: Soybean
soil_moisture_%: 31.81
soil_pH: 7.02
temperature_C: 28.22
rainfall_mm: 179.99
humidity_%: 64.61
sunlight_hours: 6.8
irrigation_type: Manual
fertilizer_type: Mixed
pesticide_usage_ml: 27.41
sowing_date: 2024-03-09
harvest_date: 2024-07-11
total_days: 124
yield_kg_per_hectare: 3374.46
sensor_id: SENS0350
timestamp: 2024-06-27
latitude: 23.513225
longitude: 70.353408
NDVI_index: 0.76
crop_disease_status: Severe
source_file: Smart_Farming_Crop_Yield_2024.csv
"
Give agriculture information,"farm_id: FARM0351
region: North India
crop_type: Cotton
soil_moisture_%: 25.75
soil_pH: 7.21
temperature_C: 23.85
rainfall_mm: 59.0
humidity_%: 48.84
sunlight_hours: 7.96
irrigation_type: Manual
fertilizer_type: Mixed
pesticide_usage_ml: 12.39
sowing_date: 2024-02-05
harvest_date: 2024-05-24
total_days: 109
yield_kg_per_hectare: 4862.89
sensor_id: SENS0351
timestamp: 2024-04-07
latitude: 29.100278
longitude: 81.377104
NDVI_index: 0.59
crop_disease_status: Severe
source_file: Smart_Farming_Crop_Yield_2024.csv
"
Give agriculture information,"farm_id: FARM0352
region: South USA
crop_type: Soybean
soil_moisture_%: 39.9
soil_pH: 6.51
temperature_C: 22.83
rainfall_mm: 173.67
humidity_%: 88.54
sunlight_hours: 7.7
irrigation_type: Manual
fertilizer_type: Inorganic
pesticide_usage_ml: 19.42
sowing_date: 2024-01-19
harvest_date: 2024-04-20
total_days: 92
yield_kg_per_hectare: 2512.79
sensor_id: SENS0352
timestamp: 2024-03-05
latitude: 18.72192
longitude: 84.841143
NDVI_index: 0.32
crop_disease_status: Moderate
source_file: Smart_Farming_Crop_Yield_2024.csv
"
Give agriculture information,"farm_id: FARM0353
region: South USA
crop_type: Wheat
soil_moisture_%: 24.99
soil_pH: 7.48
temperature_C: 23.24
rainfall_mm: 64.11
humidity_%: 52.21
sunlight_hours: 5.41
irrigation_type: Manual
fertilizer_type: Mixed
pesticide_usage_ml: 8.82
sowing_date: 2024-03-03
harvest_date: 2024-07-26
total_days: 145
yield_kg_per_hectare: 3219.65
sensor_id: SENS0353
timestamp: 2024-05-28
latitude: 14.244481
longitude: 80.768336
NDVI_index: 0.32
crop_disease_status: Severe
source_file: Smart_Farming_Crop_Yield_2024.csv
"
Give agriculture information,"farm_id: FARM0354
region: East Africa
crop_type: Soybean
soil_moisture_%: 41.55
soil_pH: 6.03
temperature_C: 28.92
rainfall_mm: 197.0
humidity_%: 89.29
sunlight_hours: 6.27
irrigation_type: nan
fertilizer_type: Inorganic
pesticide_usage_ml: 30.76
sowing_date: 2024-02-04
harvest_date: 2024-06-17
total_days: 134
yield_kg_per_hectare: 4700.45
sensor_id: SENS0354
timestamp: 2024-04-30
latitude: 22.418285
longitude: 86.229144
NDVI_index: 0.7
crop_disease_status: Mild
source_file: Smart_Farming_Crop_Yield_2024.csv
"
Give agriculture information,"farm_id: FARM0355
region: East Africa
crop_type: Maize
soil_moisture_%: 22.72
soil_pH: 6.37
temperature_C: 24.94
rainfall_mm: 261.83
humidity_%: 79.36
sunlight_hours: 9.04
irrigation_type: Sprinkler
fertilizer_type: Inorganic
pesticide_usage_ml: 16.93
sowing_date: 2024-02-19
harvest_date: 2024-06-13
total_days: 115
yield_kg_per_hectare: 5218.41
sensor_id: SENS0355
timestamp: 2024-05-08
latitude: 28.572201
longitude: 71.839157
NDVI_index: 0.81
crop_disease_status: nan
source_file: Smart_Farming_Crop_Yield_2024.csv
"
Give agriculture information,"farm_id: FARM0356
region: East Africa
crop_type: Maize
soil_moisture_%: 19.57
soil_pH: 6.63
temperature_C: 25.62
rainfall_mm: 156.78
humidity_%: 57.37
sunlight_hours: 4.46
irrigation_type: Manual
fertilizer_type: Mixed
pesticide_usage_ml: 41.19
sowing_date: 2024-02-22
harvest_date: 2024-06-25
total_days: 124
yield_kg_per_hectare: 3253.41
sensor_id: SENS0356
timestamp: 2024-04-15
latitude: 20.057524
longitude: 82.499278
NDVI_index: 0.57
crop_disease_status: Mild
source_file: Smart_Farming_Crop_Yield_2024.csv
"
Give agriculture information,"farm_id: FARM0357
region: North India
crop_type: Soybean
soil_moisture_%: 40.19
soil_pH: 6.65
temperature_C: 19.26
rainfall_mm: 290.53
humidity_%: 77.11
sunlight_hours: 6.8
irrigation_type: nan
fertilizer_type: Mixed
pesticide_usage_ml: 37.7
sowing_date: 2024-01-17
harvest_date: 2024-04-28
total_days: 102
yield_kg_per_hectare: 3457.1
sensor_id: SENS0357
timestamp: 2024-02-04
latitude: 16.009349
longitude: 84.92867
NDVI_index: 0.76
crop_disease_status: Severe
source_file: Smart_Farming_Crop_Yield_2024.csv
"
Give agriculture information,"farm_id: FARM0358
region: South USA
crop_type: Maize
soil_moisture_%: 40.11
soil_pH: 7.32
temperature_C: 27.68
rainfall_mm: 261.49
humidity_%: 53.35
sunlight_hours: 5.72
irrigation_type: Sprinkler
fertilizer_type: Inorganic
pesticide_usage_ml: 35.91
sowing_date: 2024-01-13
harvest_date: 2024-04-27
total_days: 105
yield_kg_per_hectare: 2454.23
sensor_id: SENS0358
timestamp: 2024-02-06
latitude: 10.692604
longitude: 85.940895
NDVI_index: 0.49
crop_disease_status: Severe
source_file: Smart_Farming_Crop_Yield_2024.csv
"
Give agriculture information,"farm_id: FARM0359
region: East Africa
crop_type: Cotton
soil_moisture_%: 24.77
soil_pH: 7.31
temperature_C: 19.04
rainfall_mm: 118.18
humidity_%: 41.46
sunlight_hours: 8.74
irrigation_type: Manual
fertilizer_type: Mixed
pesticide_usage_ml: 29.78
sowing_date: 2024-03-28
harvest_date: 2024-06-28
total_days: 92
yield_kg_per_hectare: 5855.15
sensor_id: SENS0359
timestamp: 2024-05-29
latitude: 29.555844
longitude: 71.106545
NDVI_index: 0.84
crop_disease_status: Moderate
source_file: Smart_Farming_Crop_Yield_2024.csv
"
Give agriculture information,"farm_id: FARM0360
region: East Africa
crop_type: Maize
soil_moisture_%: 40.35
soil_pH: 7.3
temperature_C: 23.14
rainfall_mm: 140.86
humidity_%: 72.87
sunlight_hours: 4.54
irrigation_type: Sprinkler
fertilizer_type: Organic
pesticide_usage_ml: 10.04
sowing_date: 2024-03-17
harvest_date: 2024-08-13
total_days: 149
yield_kg_per_hectare: 2482.57
sensor_id: SENS0360
timestamp: 2024-08-12
latitude: 33.741863
longitude: 88.631113
NDVI_index: 0.45
crop_disease_status: nan
source_file: Smart_Farming_Crop_Yield_2024.csv
"
Give agriculture information,"farm_id: FARM0361
region: South India
crop_type: Soybean
soil_moisture_%: 14.28
soil_pH: 7.11
temperature_C: 21.59
rainfall_mm: 196.08
humidity_%: 59.5
sunlight_hours: 8.49
irrigation_type: Sprinkler
fertilizer_type: Inorganic
pesticide_usage_ml: 14.81
sowing_date: 2024-01-06
harvest_date: 2024-04-18
total_days: 103
yield_kg_per_hectare: 5879.69
sensor_id: SENS0361
timestamp: 2024-03-02
latitude: 20.209389
longitude: 87.257999
NDVI_index: 0.33
crop_disease_status: Moderate
source_file: Smart_Farming_Crop_Yield_2024.csv
"
Give agriculture information,"farm_id: FARM0362
region: North India
crop_type: Maize
soil_moisture_%: 29.1
soil_pH: 6.45
temperature_C: 19.93
rainfall_mm: 119.43
humidity_%: 79.21
sunlight_hours: 4.87
irrigation_type: nan
fertilizer_type: Mixed
pesticide_usage_ml: 21.55
sowing_date: 2024-02-01
harvest_date: 2024-06-11
total_days: 131
yield_kg_per_hectare: 5867.22
sensor_id: SENS0362
timestamp: 2024-02-09
latitude: 31.036824
longitude: 83.244469
NDVI_index: 0.86
crop_disease_status: Mild
source_file: Smart_Farming_Crop_Yield_2024.csv
"
Give agriculture information,"farm_id: FARM0363
region: Central USA
crop_type: Soybean
soil_moisture_%: 23.46
soil_pH: 6.78
temperature_C: 29.01
rainfall_mm: 275.79
humidity_%: 74.26
sunlight_hours: 7.21
irrigation_type: Sprinkler
fertilizer_type: Inorganic
pesticide_usage_ml: 22.48
sowing_date: 2024-02-09
harvest_date: 2024-05-28
total_days: 109
yield_kg_per_hectare: 2361.0
sensor_id: SENS0363
timestamp: 2024-05-24
latitude: 28.916698
longitude: 75.948458
NDVI_index: 0.82
crop_disease_status: Mild
source_file: Smart_Farming_Crop_Yield_2024.csv
"
Give agriculture information,"farm_id: FARM0364
region: South USA
crop_type: Maize
soil_moisture_%: 40.78
soil_pH: 7.03
temperature_C: 23.13
rainfall_mm: 58.47
humidity_%: 83.32
sunlight_hours: 8.94
irrigation_type: nan
fertilizer_type: Inorganic
pesticide_usage_ml: 38.16
sowing_date: 2024-02-23
harvest_date: 2024-06-19
total_days: 117
yield_kg_per_hectare: 5507.04
sensor_id: SENS0364
timestamp: 2024-06-06
latitude: 12.509889
longitude: 73.206867
NDVI_index: 0.46
crop_disease_status: nan
source_file: Smart_Farming_Crop_Yield_2024.csv
"
Give agriculture information,"farm_id: FARM0365
region: Central USA
crop_type: Cotton
soil_moisture_%: 31.07
soil_pH: 7.13
temperature_C: 29.76
rainfall_mm: 163.32
humidity_%: 41.37
sunlight_hours: 4.31
irrigation_type: Sprinkler
fertilizer_type: Mixed
pesticide_usage_ml: 24.95
sowing_date: 2024-03-05
harvest_date: 2024-06-03
total_days: 90
yield_kg_per_hectare: 3602.65
sensor_id: SENS0365
timestamp: 2024-05-24
latitude: 17.638688
longitude: 81.516187
NDVI_index: 0.37
crop_disease_status: Mild
source_file: Smart_Farming_Crop_Yield_2024.csv
"
Give agriculture information,"farm_id: FARM0366
region: East Africa
crop_type: Rice
soil_moisture_%: 39.64
soil_pH: 6.87
temperature_C: 30.85
rainfall_mm: 129.85
humidity_%: 63.92
sunlight_hours: 8.41
irrigation_type: Manual
fertilizer_type: Organic
pesticide_usage_ml: 35.94
sowing_date: 2024-02-26
harvest_date: 2024-06-13
total_days: 108
yield_kg_per_hectare: 2794.65
sensor_id: SENS0366
timestamp: 2024-04-19
latitude: 19.189989
longitude: 77.869884
NDVI_index: 0.53
crop_disease_status: Mild
source_file: Smart_Farming_Crop_Yield_2024.csv
"
Give agriculture information,"farm_id: FARM0367
region: North India
crop_type: Wheat
soil_moisture_%: 42.31
soil_pH: 6.79
temperature_C: 27.53
rainfall_mm: 276.71
humidity_%: 88.71
sunlight_hours: 5.19
irrigation_type: Sprinkler
fertilizer_type: Organic
pesticide_usage_ml: 23.05
sowing_date: 2024-02-20
harvest_date: 2024-06-05
total_days: 106
yield_kg_per_hectare: 2597.0
sensor_id: SENS0367
timestamp: 2024-04-07
latitude: 14.253072
longitude: 81.344858
NDVI_index: 0.31
crop_disease_status: Severe
source_file: Smart_Farming_Crop_Yield_2024.csv
"
